movie_id,title,tags,cluster_label
9388,Thank You for Smoking,"the chief spokesperson and lobbyist nick naylor is the vice-presid of the academi of tobacco studies. he is talent in speak and spin argument to defend the cigarett industri in the most difficult situations. hi best friend are polli bailey that work in the moder council in alcohol business, and bobbi jay bliss of the gun busi own advisori group safety. they frequent meet each other in a bar and they self-entitl the mod squad a.k.a. merchant of death, disput which industri ha kill more people. nick' greatest enemi is vermont' senat ortolan finistirre, who defend in the senat the use a skull and cross bone in the cigarett packs. nick' son joey naylor live with hi mother, and ha the chanc to know hi father in a busi trip. when the ambiti report heather holloway betray nick disclo confid he had in bed with her, hi life turn upside-down. but nick is good in what he doe for the mortgage. thank you for smoke comedi drama fathersonrelationship capit basedonnovel smoke lie cigarett research law health market polit politician tobacco liar darkcomedi cancer independentfilm money moral socialsatir cigarettesmok busi adverti guilt humili lobbi bribe corpor lungcanc lobbyist tobaccoindustri nicotin fox searchlight pictur room 9 entertain aaroneckhart mariabello cameronbright adambrodi samelliott katieholm roblow williamh.maci robertduv davidkoechn j.k.simmon kimdicken connieray joanlunden maryjosmith toddlouiso jeffwitzk mariannemuellerleil jordangarrett courtneytaylorbur danieltravi richardspeightjr. renéegraham timothydowl dennismil terryjam marcscizak rachelthorp aaronlustig melorahardin brianpalermo michaelmantel spencergarrett earlbil catherinereitman seanpatrickmurphi davido.sack nancyo'del royjenkin brucefrench christopherbuckley danae.glauberman evaladar robertmalina alomawright jasonreitman davido.sack",189
1691,Hostel: Part II,"follow a geograph tour of slovakia, three young american women are lure into a hostel by a handsom young man who sell them to the twist masters, tie them up and bring upon an unthink world of pain. hostel: part ii horror pragu bratislava castrat ladies'man student tortur peni tortureporn lion gate film next entertain screen gem laurengerman bijouphillip heathermatarazzo richardburgi rogerbart verajordanova jayhernandez jordanladd stanislavyanevski zuzanageislerová milankňažko petrvančura romanjanecka davidedominici edwigefenech liliyamalkina lucmerenda susannabequ monikamalacova ruggerodeodato chrisbrigg mikefleiss eliroth",24
24684,An Education,"a coming-of-ag stori about a teenag girl in 1960 suburban london, and how her life chang with the arriv of a playboy nearli twice her age. an educ drama romanc adolesc agediff self-discoveri comingofag loveaffair youth famili womandirector teachingthewaysoftheworld parentsandchildren loveandrom teenagelif bbc film careymulligan oliviawilliam petersarsgaard alfredmolina caraseymour dominiccoop rosamundpik sallyhawkin amandafairbank-hyn williammel connorcatchpol matthewbeard elliekendrick emmathompson jamesnorton nicksampson belpark luissoto olenkawrzesniewski bryonywadsworth ashleytaylor-rhi bethrowley bencastl markedward tomrees-robert arnesomogyi paulpilot philwilkinson kateduchên lonescherfig",416
2610,Shopgirl,"mirabel is a disench salesgirl and aspir artist who sell glove and accessori at a depart store. she ha two men in her life: wealthi divorcé ray porter and struggl musician jeremy. mirabel fall in love with the glamor ray, and her life take a magic turn, but eventu she realiz that she must empow herself and make a choic between them. shopgirl comedi drama romanc salesclerk epsilon motion pictur hyde park film shopgirl touchston pictur stevemartin clairedan jasonschwartzman bridgettewilson francesconroy sambottom rebeccapidgeon samanthashelton ginadoctor clydekusatsu rachelnichol stevemartin ashokamritraj anandtuck jonjashni",147
11308,The Hotel New Hampshire,the film talk about a famili that weather all sort of disast and keep go in spite of it all. it is note for it wonder assort of oddbal characters. the hotel new hampshir comedi drama suicid bomb prostitut rape sex hotel basedonnovel terrorist fight nuditi satir orion pictur woodfal film product filmlin product roblow jodiefost paulmccran beaubridg sethgreen nastassjakinski joelyrichardson wallaceshawn freddöderlein tonyrichardson neilhartley,439
11022,Narc,"an undercov narc dies, the investig stalls, so the detroit p.d. bring back nick tellis, fire 18-month ago when a stray bullet hit a pregnant woman. telli team with henri oak, a friend of the dead narc and an aggress cop constantli under the scrutini of intern affairs. they follow lead and inform turn up dead. narc action crime drama thriller assert investig internalaffair narcoticscop paramount pictur lion gate film cruise/wagn product jasonpatr rayliotta chimcbrid bustarhym lloydadam linagiornofel alanc.peterson anneopenshaw johnortiz kristabridg bishopbrig alanvansprang rayliotta dianenabatoff joecarnahan juliusr.nasso michellegrac",334
34341,Men with Brooms,"a witti and clever comedi that follow four longtim curl friend reunit by the last wish of their recent decea coach and set out to win the golden broom. reali that the out of shape crew will be hard-press to win without a coach, cutter swallow hi pride and call upon a retir curl champion - hi estrang father. now, these men with brooms, along with their new eccentr coach and cutter' new romant interest amy, set off on a come journey which take them from frozen lake to huge arenas, search for perfect stones, lost love and second chances. men with broom comedi sport paulgross mollypark leslienielsen pollyshannon peterouterbridg michellenolden barbaragordon connorpr jamesallodi jedr karimatchett hannahgross paulgross",434
15365,Witless Protection,the stori center on a small-town sheriff who wit what he believ is a kidnap and rush to rescu a woman. the kidnapp turn out to be fbi agent assign to protect her and deliv her to a big enron-typ corrupt trial in chicago but are later found to be on the take and are villain who are bent on kill her witless protect action adventur comedi crime parallel film larrythecableguy ivanamiličević jennymccarthi yaphetkotto peterstormar ericrobert joemantegna kurtnaebig charlesrobertcarn,191
36046,The Work and the Glory,"when benjamin steed and mari ann steed reloc their famili to upstat new york in the earli 1800's, they unwittingli settl in a town divid along religi lines. after their new hire help turn out to be at the center of the uproar, each member of the steed famili must come to term with their own belief in the face of heavi persecution. togeth they struggl to weather the rage controversi surround a young man name joseph smith. the work and the glori drama romanc samhen brendastrong ericjohnson alexandercarrol tiffanydupont colinford edwardalbert russellholt",11
12569,Extract,"the owner of a factori that produc flavor extracts, joel reynold seem to have it all, but realli doesn't. what' miss is sexual attent from hi wife, suzie. joel hatch a convolut plan to get suzi to cheat on him, therebi clear the way for joel to have an affair with cindy, an employee. but what joel doesn't know is that cindi is a sociopath con artist, and a freak workplac accid clear the way for her to ruin joel forever. extract comedi infidel conman thief independentfilm busi manufactur industrialaccid duringcreditsst sexlessmarriag misfortun miramax film jasonbateman milakuni kristenwiig benaffleck j.k.simmon cliftoncollinsjr dustinmilligan davidkoechn bethgrant t.j.miller javiergutiérrez lidiaporto genesimmon mattschulz lambertogutierrez brentbrisco halspark nickthun tomvirtu christopherrocha jennyo'hara garycol mikejudg bristonmeeney marilynmonrovia mikejudg michaelrotenberg johnaltschul",236
24356,Masked and Anonymous,"amidst unrest, organ put on a benefit concert. mask and anonym drama music journalist music concert independentfilm bbc film intermedia film bobdylan jeffbridg penélopecruz johngoodman jessicalang lukewilson valkilm angelabassett stevenbau michaelpaulchan brucedern edharri cheechmarin chrispenn giovanniribisi mickeyrourk richardc.sarafian christianslat susantyrrel fredward robertwisdom bobdylan larrycharl",7
2577,Code 46,"a futurist 'brief encounter', a love stori in which the romanc is doom by genet incompatibility. code 46 drama romanc sciencefict thriller seattl shanghai futur insurancesalesman dystopia bbc film timrobbin samanthamorton nabilelouahabi ompuri emilmarwa ninafog brunolastra togoigawa nataliemendoza jeannebalibar mickjon ninawadia archiepanjabi sarahbackh jonathanibbotson ninasosanya shelleyk benedictwong essiedavi christophersimpson michaelwinterbottom andreweaton",255
103903,Outside Bet,a group of print worker in 1980 london club togeth to buy a race horse. outsid bet comedi racehor bobhoskin jennyagutt phildavi vincentregan calummacnab emilyatack ritatushingham dudleysutton jasonmaza katemagowan terryston perrybenson lucydr montserratlombard rebeccaferdinando adamdeacon tomdavi markharri lindarobson johnnypalmiero briancrouch richardblackwood joesim rupertholliday-evan linalhaft nickdonald sachabennett nigelsmith,53
73873,Albert Nobbs,"albert nobb struggl to surviv in late 19th centuri ireland, where women aren't encourag to be independent. pose as a man, so she can work as a butler in dublin' most posh hotel, albert meet a handsom painter and look to escap the lie she ha been living. albert nobb drama butler dublin maid chrysali film glennclo miawasikowska aarontaylor-johnson paulinecollin brendangleeson jonathanrhysmey antoniacampbell-hugh mariadoylekennedi markwilliam jamesgreen serenabrabazon michaelmcelhatton phyllidalaw bronaghgallagh anniestark janetmct glennclo bonniecurti julielynn rodrigogarcía alanmoloney",35
312113,Black November,"a volatile, oil-rich nigerian commun wage war against their corrupt govern and a multi-n oil corpor to protect their land from be destroy by excess drill and spills. to seek justice, a rebel organ kidnap an american oil execut and demand that hi corpor end the destruct and pollution. inspir by true events, black novemb is the grip stori of how a commun rise up and take drastic measur to make sure their voic are heard. black novemb drama action crime well & jeta entertain razaaqadoti sarahwaynec mickeyrourk kimbas annehech wyclefjean vivicaa.fox ivarbrogg ibrahimaba-gana christinaalex fredamata mbongamata zackamata asenshionamun awueseawund robertballentin jaym.brook jeniferbrougham nathinbutl akon jetaamata",187
45650,The Hole,"after move into a new neighbourhood, brother dane &amp; luca and their neighbour juli discov a bottomless hole in the basement of their home. they find that onc the hole is exposed, evil is unleashed. with strang shadow lurk around everi corner and nightmar come to life, they are forc to come face to face with their darkest fear to put an end to the mysteri of the hole. the hole thriller adventur fantasi basement hole littlebroth bold film benderspink chrismassoglia haleybennett nathangambl brucedern teripolo alicobrin quinnlord johndesanti douglaschapman markpawson petershinkoda dickmil chordoverstreet joedant claudiofäh davidlancast markl.smith michellitvak",197
301365,The Neon Demon,"when aspir model jess move to lo angeles, her youth and vital are devour by a group of beauty-obsess women who will take ani mean necessari to get what she has. the neon demon thriller horror model bold film amazon studio vendian entertain space rocket nation ellefan karlglusman jenamalon bellaheathcot abbeyl keanureev christinahendrick desmondharrington alessandronivola charlesbak jamieclayton rebeccadayan taylormariehil staceydang vanessamartinez codyreneecameron vincentmarav nicolaswindingrefn lenebørglum sidonieduma",361
